relative_path	sha256	file_size	producer_raw	profile	profile_version	code_version	page_count	cut_len	crease_len	total_stroke_len	cov_cut	cov_crease	assigned_coverage_total	dist_cut	dist_crease	ambiguous_len	unassigned_len	neutral_len	other_structural	other_colors	n_up_guess	component_count	extracted
test/uploads/010223_013414-363949.pdf	edca5c8b457a4f472e64ffb8a15a3b0275807ca3c8d7a6f141c17a67ee01a62f	26183427	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	12934	9318	190735	0.068	0.049	0.117	0.0	0.0	0	16756	16593	1	(0.95, 0.44, 0.26):6542;(0.37, 0.59, 0.71):6347;(0.4, 0.17, 0.57):3638;(0.37, 0.18, 0.57):142;(0.0, 0.68, 0.94):87	3	41	1
test/uploads/010223_021059-233347.pdf	1555dbaa5536d15106e0587a313502f766fc06a1c785eddedb345258ddc791a1	4309644	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	22299	16140	92431	0.241	0.175	0.416	0.0	0.0	0	1557	343	0	(0.4, 0.17, 0.57):1448;(0.93, 0.0, 0.55):81;(0.0, 0.68, 0.94):28	7	117	1
test/uploads/010223_055342-232176.pdf	6e1629983bbfacf75488887260fe88eaa40c4480f9d1c492807e503c59068a8b	150059	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	32694	21334	59021	0.554	0.361	0.915	0.0	0.0	0	0	4994	0		1	196	1
test/uploads/010223_061146-693661.pdf	9731727dbcfe5c4e4e9a6a7538f137b873e5dab9f215a2eca5bf3d045f124531	143343	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	26772	21620	53386	0.501	0.405	0.906	0.0	0.0	0	0	4994	0		12	234	1
test/uploads/010223_063211-261727.pdf	ca428df510180b34a913a20354be83465d87a5ff0cf1bd8ed3de0e3ecc19852b	132166	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	21884	19206	46084	0.475	0.417	0.892	0.0	0.0	0	0	4994	0		15	160	1
test/uploads/010223_072616-469890.pdf	7f2e35611bbfd71f89c4ab2c530f16e90ab0ae79bb3bf2134c6f263a49d31403	5152755	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4950	3120	53697	0.092	0.058	0.15	0.0	0.0	0	0	3049	0		2	40	1
test/uploads/010323_050555-128863.pdf	ea8086679883a120b943a838ff93727810537e416dc9dcafb5a549a04108e707	115875	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	8101	3878	16972	0.477	0.228	0.706	0.0	0.0	0	0	4994	0		1	22	1
test/uploads/010323_060935-258718.pdf	70a67933c0863df0d63359b35d7b96c3d0eff9c14b669c8e508cf9ab547c43a1	1170790	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	34755	5060	94321	0.368	0.054	0.422	0.0	0.0	0	7605	3353	1	(0.0, 0.6, 0.51):5439;(0.96, 0.67, 0.72):2166;(0.55, 0.44, 0.3):0	11	707	1
test/uploads/010623_035227-144934.pdf	879a2779dbb5323c558204f6f039efffbbc7c166557080d51350b52b7338c81b	2608813	Adobe PDF library 9.90	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	10296	3316	72332	0.142	0.046	0.188	0.0	0.0	0	0	3349	0		5	106	1
test/uploads/010623_035239-865943.pdf	d06d313b84415c6e0efc7332bfa1d019bfb15d569e65cda850680fb606b808b8	2600531	Adobe PDF library 9.90	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	10296	3316	71946	0.143	0.046	0.189	0.0	0.0	0	0	3349	0		5	99	1
test/uploads/010623_040242-409977.pdf	73a7219c3230af96493845f7f8e7ac5a3cc213101a3b4d0f8fca3813b8cf74aa	278757	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	29832	14246	44078	0.677	0.323	1.0	0.0	0.0	0	0	0	0		10	154	1
test/uploads/010623_042842-681862.pdf	313246a6e43e05a3d898e630ed8e91e9c3c57e04587efae9af5fa48c07a96385	117533	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	13209	6263	24466	0.54	0.256	0.796	0.0	0.0	0	0	4994	0		1	39	1
test/uploads/010623_063619-854417.pdf	b8470ee46c4a7ac3eacf6b0656cfb773192131b1d4a2d483ed97a1ef15f44fcb	119105	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	14281	6884	26428	0.54	0.26	0.801	0.0	0.0	0	0	5263	0		1	38	1
test/uploads/010623_063821-107331.pdf	86133b13b82e094a3503ccb3c8bf2f1d459a0d2cb2a75fbe850e6b7bc0b79bce	118897	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	14154	7094	26511	0.534	0.268	0.801	0.0	0.0	0	0	5263	0		1	44	1
test/uploads/010623_072435-686211.pdf	ba70f84ec16246ceec563364fea78ace4fa5d1212b13c7d4d8594c0116e0c760	4148183	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5276	2276	77358	0.068	0.029	0.098	0.0	0.0	0	8718	8289	1	(0.0, 0.68, 0.94):7739;(0.44, 0.44, 0.7):934;(0.67, 0.88, 0.98):45	1	56	0
test/uploads/010922_071406-205743.pdf	e8ecaf82a3d57ccfb891bb081170dd66f50d4731ac123ed7beff89a970020828	79828	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	36048	7535	43583	0.827	0.173	1.0	0.0	0.0	0	0	0	0		2	59	1
test/uploads/010922_071413-461220.pdf	c59e242fd632475c1671a9184b408066dd1bfe97eb6ec0db1b8e90d6f17f121a	99431	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	25842	19900	45742	0.565	0.435	1.0	0.0	0.0	0	0	0	0		4	152	1
test/uploads/010922_100102-217423.pdf	da750093fb64f8a07c2574a75d8d5fc60306cbc52dba221043c69992190a6c41	1875215	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9243	5188	206683	0.045	0.025	0.07	0.0	0.0	0	44731	11662	1	(0.0, 0.68, 0.94):40805;(0.73, 0.33, 0.62):2513;(0.44, 0.44, 0.7):1322;(0.7, 0.9, 0.98):91;(0.91, 0.15, 0.16):0	2	88	0
test/uploads/011022_042323-391636.pdf	81234140836ee01245acfa97726c5c0f9259b5c49a5f3dea1680535420fac4d1	129697	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	21003	10951	36948	0.568	0.296	0.865	0.0	0.0	0	0	4994	0		4	60	1
test/uploads/011222_012342-943698.pdf	37a8793ae1a1f3485f54d61c782c4edb25fe3950239e1693a5996eaf6ec8f606	161573	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	35580	24387	64961	0.548	0.375	0.923	0.0	0.0	0	0	4994	0		6	393	1
test/uploads/011222_013017-545727.pdf	a997804ebeac28d5c7ad11b64dc1c2bb190bb27a0b7d30cfc896f4add9734b0e	9161065	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	7567	7268	365518	0.021	0.02	0.041	0.0	0.0	0	1589	10994	0	(0.44, 0.44, 0.7):1322;(0.0, 0.68, 0.94):206;(0.73, 0.33, 0.62):60	1	8	0
test/uploads/011222_013020-208291.pdf	f9e6285f4bd74449661a45324f22ffa5954a4d6f8fce884a771e97034f6716f3	9570588	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	7567	7268	389542	0.019	0.019	0.038	0.0	0.0	0	1589	10994	0	(0.44, 0.44, 0.7):1322;(0.0, 0.68, 0.94):206;(0.73, 0.33, 0.62):60	1	8	0
test/uploads/011222_013024-525427.pdf	10b126c862d3aa09d30b681213a416295ad409f69c4b951d6ee77b06f0337866	8796178	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	7567	7268	360576	0.021	0.02	0.041	0.0	0.0	0	1589	10994	0	(0.44, 0.44, 0.7):1322;(0.0, 0.68, 0.94):206;(0.73, 0.33, 0.62):60	1	8	0
test/uploads/011222_030650-496115.pdf	2f7570b83152924d9a79f8a2aff98cd50d77e558a32fd530f11e93e402eed90a	10932593	Adobe PDF library 10.01	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	16155	605	92875	0.174	0.007	0.18	0.0	0.0	0	972	2938	0	(0.95, 0.42, 0.14):778;(0.69, 0.07, 0.09):191;(0.94, 0.21, 0.19):3	1	202	0
test/uploads/020223_031132-169611.pdf	a87aae45d697273f8af7ac9045025de3b5d415f315fbd277cd419d52caff9ff0	2873903	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6852	4245	136040	0.05	0.031	0.082	0.0	0.0	0	3514	9182	1	(0.4, 0.17, 0.57):3308;(0.37, 0.18, 0.57):128;(0.0, 0.68, 0.94):78;(0.1, 0.22, 0.54):0	1	17	1
test/uploads/020323_002408-534130.pdf	bfe8fb28526786f0fdc0b3e53262d12476365c903bf49c1ed82eebe697190704	1033013	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	7255	0	31540	0.23	0.0	0.23	0.0	0.0	0	0	2205	0		1	4	0
test/uploads/020323_003327-516114.pdf	4bc1de1c3230a13d77ab2920b8daa49261a930918839f6b3239564b45511bf9a	464087	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5582	5964	101877	0.055	0.059	0.113	0.0	0.0	0	1182	8908	0	(0.44, 0.44, 0.7):934;(0.0, 0.68, 0.94):249	2	5	1
test/uploads/020323_003331-385566.pdf	c9894ebfa8ae553c88e5036ce69007e8bbd5ae2839991df9256e964794792336	452567	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6441	5105	95876	0.067	0.053	0.12	0.0	0.0	0	1002	6918	0	(0.44, 0.44, 0.7):791;(0.0, 0.68, 0.94):211	2	156	1
test/uploads/020323_055559-387575.pdf	b2b6cdf3a5edc7454b6781fea388d8063a1284ce9d65c03bf0b0abfbbe6361a0	155317	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	30990	20119	56102	0.552	0.359	0.911	0.0	0.0	0	0	4994	0		16	198	1
test/uploads/020523_025245-622122.pdf	6db541ba496c9b2c69c4cf2196e5f69549a4ddb3649f65523402efff119c870d	145813	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20754	11566	37313	0.556	0.31	0.866	0.0	0.0	0	0	4994	0		9	147	1
test/uploads/020623_074041-756297.pdf	dc337d4be377dc3098210bd90b83804d5cfed8b5fb502d2d7841e9523990049b	190686	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	35707	20610	61311	0.582	0.336	0.919	0.0	0.0	0	0	4994	0		8	197	1
test/uploads/020822_100903.pdf	caaaac183eb086fab771499cfb32dc4f540abdedbd9228500fd3bd975a6003b9	4166229	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	8007	213	64081	0.125	0.003	0.128	0.0	0.0	0	0	4512	0		1	8	0
test/uploads/021122_042125-473229.pdf	e7fa67083778b6f27fdbf7ce2b313e0b1eceab81b50bef67592167c8db6ec474	193304	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	35236	25309	65538	0.538	0.386	0.924	0.0	0.0	0	0	4994	0		6	1078	1
test/uploads/021122_082716-868857.pdf	2156d12ceb51d0583666dabfacc6a03d1c551ca886560c0d8297c9ed846177ba	164055	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	43133	26533	74660	0.578	0.355	0.933	0.0	0.0	0	0	4994	0		9	123	1
test/uploads/021122_084009-929310.pdf	156a3ccb20a381051866977fced148c17a1eba8c3ed3cd8ceeec8f42b60efb0d	174100	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	39704	19841	64538	0.615	0.307	0.923	0.0	0.0	0	0	4994	0		9	161	1
test/uploads/021122_091421-986939.pdf	ba43a8f7af2093b11d1745361ec5d9db0e71faea9ad6b2515a056ce1a2f26ca2	506232	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6284	2788	73729	0.085	0.038	0.123	0.0	0.0	0	2253	8712	1	(0.44, 0.44, 0.7):1322;(0.52, 0.46, 0.31):724;(0.0, 0.68, 0.94):206	1	1	1
test/uploads/021122_100850-733868.pdf	5df0fede7b8bd81c1b3b8946bc0ea396bd7b44e8e3a9a27cea90da997a45568a	135434	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20225	13806	39024	0.518	0.354	0.872	0.0	0.0	0	0	4994	0		4	98	1
test/uploads/021222_030039-942976.pdf	1a987e1745e31c7a768e0fb0e8aa14dec6bc0ef6ee356fab5387564be8380744	162680	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	40619	29016	74628	0.544	0.389	0.933	0.0	0.0	0	0	4994	0		9	168	1
test/uploads/021222_031046-265712.pdf	a2ca7079adb1e7994e068abb768e6d79f56d23c29925630a952948e70bdb1617	125695	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	14612	9342	28948	0.505	0.323	0.827	0.0	0.0	0	0	4994	0		2	98	1
test/uploads/021222_033109-833633.pdf	0ea7e516493a6d8729647f33f55e9a39f6371acbe066e3e1864362e51012ce66	117762	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	2414	0	8268	0.292	0.0	0.292	0.0	0.0	0	0	5854	0		1	35	0
test/uploads/021222_033210-728036.pdf	2b91bdca6ffcc54a9b20a1fa32e8f1aaf3e23098ef2d66a52939357caec232d8	161079	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	40619	29016	74628	0.544	0.389	0.933	0.0	0.0	0	0	4994	0		9	168	1
test/uploads/021222_033317-139877.pdf	2b91bdca6ffcc54a9b20a1fa32e8f1aaf3e23098ef2d66a52939357caec232d8	161079	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	40619	29016	74628	0.544	0.389	0.933	0.0	0.0	0	0	4994	0		9	168	1
test/uploads/030123_090159-694045.pdf	49f514cc23da3f4282130fa7b8bb1d5ab505bcf8dcfb333af170ce6325b1eb2a	122872	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18988	12015	35997	0.527	0.334	0.861	0.0	0.0	0	0	4994	0		5	51	1
test/uploads/030223_043928-257182.pdf	7465bbcb934e6f90be92da96c9c44d55e115df9b648e6e505c69042454b57e25	140393	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23793	13841	42628	0.558	0.325	0.883	0.0	0.0	0	0	4994	0		16	76	1
test/uploads/030223_060856-259550.pdf	41f587dcc39712562d5d0dc6ebda55518b3fe0ccb2ee2c1433bff3c428a7e123	147666	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	27479	15218	47691	0.576	0.319	0.895	0.0	0.0	0	0	4994	0		12	199	1
test/uploads/030223_062714-261480.pdf	98f2d1c767ef1d86a8452955ad77b7f8cee26dd2b4801d15d722e4c79a4dfcfc	145507	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	29794	17405	52193	0.571	0.333	0.904	0.0	0.0	0	0	4994	0		11	72	1
test/uploads/030323_020207-499769.pdf	8a6ca025d38b66ad4e513fcbdc6728f05d7c4473e9f3f93a7d03b03b3bcaa6b7	286048	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	30287	23798	54085	0.56	0.44	1.0	0.0	0.0	0	0	0	0		10	237	1
test/uploads/030323_072710-933251.pdf	bb5a905d4ebb8f3f50f6472b0149c50803735a418ffee2d7ca3505d416c4a70d	1896947	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2004	53366	0.092	0.038	0.13	0.0	0.0	0	1691	7776	1	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	1
test/uploads/030323_072740-989488.pdf	13171f3a7970f160353d33cdcbf7b28a38d1c74cbd23d0e9202ef8df70405c37	1361094	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2004	53389	0.092	0.038	0.13	0.0	0.0	0	1691	7790	1	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	1
test/uploads/030323_091904-812913.pdf	12f632a53390086837c0c0063d5bc9a123f0ea8cee14abaa984e99de99bfb20f	9709573	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	2722	1630	30720	0.089	0.053	0.142	0.0	0.0	0	1970	336	1	(0.54, 0.78, 0.25):1050;(0.0, 0.68, 0.94):775;(0.88, 0.15, 0.15):144	1	41	1
test/uploads/030423_082623-279648.pdf	03e9c35a130b502d3a4fd0245e880c94078b333346797b3f4a65b40692810f00	122839	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	13396	5450	23840	0.562	0.229	0.791	0.0	0.0	0	0	4994	0		2	48	1
test/uploads/030523_031656-492396.pdf	8e55452ba644f59260664857a0e878cd16512dc35353e0908b79a07e847f5486	166029	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	47043	44677	96713	0.486	0.462	0.948	0.0	0.0	0	0	4994	0		14	298	1
test/uploads/030523_035506-101364.pdf	4872f93f9e725156cab7250d679179ed3c2ae519acb1c983d690a7cbe1445b6e	145754	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23402	14515	42910	0.545	0.338	0.884	0.0	0.0	0	0	4994	0		9	140	1
test/uploads/030622_030835.pdf	fa8be8b93ad79d052084c649fe88e589788d80e29efcf1b5fc33cbe0ed56f468	2747625	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	31420	5144	92571	0.339	0.056	0.395	0.0	0.0	0	450	1288	0	(0.0, 0.62, 0.89):239;(0.0, 0.0, 1.0):211	10	734	1
test/uploads/030622_032422.pdf	fa8be8b93ad79d052084c649fe88e589788d80e29efcf1b5fc33cbe0ed56f468	2747625	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	31420	5144	92571	0.339	0.056	0.395	0.0	0.0	0	450	1288	0	(0.0, 0.62, 0.89):239;(0.0, 0.0, 1.0):211	10	734	1
test/uploads/030723_140950-709810.pdf	3760b31571617a3a5b5970e532aabff7c8865a1bfffc3321c899736232a68a0c	156368	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	13902	8763	28519	0.487	0.307	0.795	0.0	0.0	0	0	5854	0		2	43	1
test/uploads/030723_141325-253940.pdf	22fd488d53ac4fa82cb2fa22e570380dfbff975716a74145b39d512026de27d2	1007687	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3886	2194	64775	0.06	0.034	0.094	0.0	0.0	0	1166	5979	0	(0.44, 0.44, 0.7):934;(0.0, 0.68, 0.94):232;(0.92, 0.12, 0.15):0	2	14	1
test/uploads/030822_011922.pdf	3236c9e481d922e3f7090d5708365ffed6ca2c2f0bb9752b64b8925657c5fc42	2826380	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	8007	213	60788	0.132	0.003	0.135	0.0	0.0	0	0	4511	0		1	8	0
test/uploads/030822_020738.pdf	903cf6ff0680ae5f0c2c171153a4c0bb93509f4f4e8e6155c175f245d5d74197	27504893	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	860	0	63093	0.014	0.0	0.014	0.0	0.0	0	10622	994	1	(0.88, 0.09, 0.52):10622	1	16	0
test/uploads/030822_020802.pdf	266e84fd30760847ddb1eef12835cae0bf58cf4a75ba08c14c3d57584197f75b	6679385	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	860	0	65128	0.013	0.0	0.013	0.0	0.0	0	10622	1170	1	(0.87, 0.09, 0.51):10622	1	16	0
test/uploads/030822_033256.pdf	ab9eadebe6511918dd57d857ce0e945ee575536da0abea6ea4b890d2a93752dd	127194	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	19367	24049	48409	0.4	0.497	0.897	0.0	0.0	0	0	4994	0		6	26	1
test/uploads/030822_054146.pdf	39969369202ee6134175f8b728be6473293137b97995da8f592887319351ec19	118617	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	12487	14810	32291	0.387	0.459	0.845	0.0	0.0	0	0	4994	0		2	23	1
test/uploads/030822_055611.pdf	f2fef570e23710018911eb74fae6c9f532b48dec9d13cc9b734626062b77dd1b	129597	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	22383	26983	54359	0.412	0.496	0.908	0.0	0.0	0	0	4994	0		4	30	1
test/uploads/030822_055758.pdf	31eaa1fea04a5ee22be0d81d4366d6eae7cabbd7343cc53875f933e884006d0f	129623	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23237	27891	56122	0.414	0.497	0.911	0.0	0.0	0	0	4994	0		4	30	1
test/uploads/030822_060103.pdf	efb0f8b6e8db5ba15d8bdd3f3c01a537adef12e04b823ee7fd82694a916abdea	125698	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	19091	23187	47272	0.404	0.491	0.894	0.0	0.0	0	0	4994	0		8	32	1
test/uploads/030822_060321.pdf	efb0f8b6e8db5ba15d8bdd3f3c01a537adef12e04b823ee7fd82694a916abdea	125698	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	19091	23187	47272	0.404	0.491	0.894	0.0	0.0	0	0	4994	0		8	32	1
test/uploads/030822_060854.pdf	04ef0a6315a441d5de90e9d6bf40ae03e5b1ab7926432f675b15a902e617bbec	117346	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	10391	12777	28162	0.369	0.454	0.823	0.0	0.0	0	0	4994	0		3	21	1
test/uploads/030822_061047.pdf	04ef0a6315a441d5de90e9d6bf40ae03e5b1ab7926432f675b15a902e617bbec	117346	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	10391	12777	28162	0.369	0.454	0.823	0.0	0.0	0	0	4994	0		3	21	1
test/uploads/030822_095712.pdf	62219805872a790071f9a626de52083a8b5dab6cb551600de423a1e7c486da49	4027460	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	8021	4565	291081	0.028	0.016	0.043	0.0	0.0	0	1777	10981	0	(0.47, 0.43, 0.69):1322;(0.0, 0.62, 0.89):206;(0.89, 0.02, 0.08):104;(0.53, 0.79, 0.75):72;(0.9, 0.0, 0.49):69;(0.94, 0.59, 0.5):3	2	100	0
test/uploads/030922_012228-628034.pdf	d6a58c7150fc580e8b3cf72e29b49b4f8a2254b7c4fed68909be13e9ef49b79f	6235732	Adobe PDF library 16.04	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5791	3817	182322	0.032	0.021	0.053	0.0	0.0	0	39814	6675	1	(0.0, 0.68, 0.94):38679;(0.44, 0.44, 0.7):1136	2	121	0
test/uploads/031022_093913-678012.pdf	fe53bc0a86a0edef171ed35434ce2423b248f418f883637b312446f37683a1b5	136255	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	16735	8612	30340	0.552	0.284	0.835	0.0	0.0	0	0	4994	0		2	198	1
test/uploads/031022_093918-601311.pdf	046eef9e976dd8f7e519086246844643441a7f01f7f56677a35bf10b2e60f3da	147100	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24672	12918	42583	0.579	0.303	0.883	0.0	0.0	0	0	4994	0		3	290	1
test/uploads/031122_025530-657830.pdf	51914660cfa38e9f7f5c91150fe690e35153e746bc4783bb08f099e365042268	1340844	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	27901	16952	188577	0.148	0.09	0.238	0.0	0.0	0	24722	19904	1	(0.0, 0.68, 0.94):22374;(0.44, 0.44, 0.7):1322;(0.63, 0.43, 0.31):730;(0.7, 0.9, 0.98):218;(0.9, 0.65, 0.36):78	9	140	1
test/uploads/031122_040048-382686.pdf	f7263d3892ae8ab14358937852b9500abdfdb23fd4661ef426f3148d5df5ba3c	1341530	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	27986	17037	173491	0.161	0.098	0.26	0.0	0.0	0	24722	19989	1	(0.0, 0.68, 0.94):22374;(0.44, 0.44, 0.7):1322;(0.63, 0.43, 0.31):730;(0.7, 0.9, 0.98):218;(0.9, 0.65, 0.36):78	9	140	1
test/uploads/031122_085005-314364.pdf	d6a58c7150fc580e8b3cf72e29b49b4f8a2254b7c4fed68909be13e9ef49b79f	6235732	Adobe PDF library 16.04	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5791	3817	182322	0.032	0.021	0.053	0.0	0.0	0	39814	6675	1	(0.0, 0.68, 0.94):38679;(0.44, 0.44, 0.7):1136	2	121	0
test/uploads/031222_003456-795820.pdf	2fa3d42fbb55dde09817b2ccbf00aa2d39d1453dff9ab1a178667ad2841f9275	130903	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24707	18689	48390	0.511	0.386	0.897	0.0	0.0	0	0	4994	0		8	134	1
test/uploads/031222_010825-594380.pdf	1207680130cf94692f566c85ec4b5256a97275ff7d85afa4305e5d7951f8b834	139846	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23369	15094	43457	0.538	0.347	0.885	0.0	0.0	0	0	4994	0		6	109	1
test/uploads/031222_011331-927117.pdf	d8cd95e26460bc6c2fd028a88b917d290e691dfe5989031357ded232ec4c3614	1249460	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3912	3766	28290	0.138	0.133	0.271	0.0	0.0	0	0	6763	0		4	5	1
test/uploads/031222_011355-864983.pdf	0b83ebdb041719e506c03230def172ffd27453b0c707f869acefb00fb76b1e7b	132056	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24735	18821	48549	0.509	0.388	0.897	0.0	0.0	0	0	4994	0		8	108	1
test/uploads/040423_025045-458631.pdf	62760b7b04842d881cd4c2c0be8fedb726e3aa26c3d498cf7e600d099d10efcc	122307	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	12198	12073	30359	0.402	0.398	0.799	0.0	0.0	0	0	6087	0		4	52	1
test/uploads/040423_061046-204126.pdf	56090396ddb0ed10dd174e7aa8409b3d81b3f04dac6f3706a4997c48bbd519e5	123318	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	11210	7200	24264	0.462	0.297	0.759	0.0	0.0	0	0	5854	0		1	22	1
test/uploads/040523_024914-848794.pdf	ce331061fed6a3797ed37f607717e99c9433b5744e10eeda9b9025224e7bc685	131749	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18719	12327	36039	0.519	0.342	0.861	0.0	0.0	0	0	4994	0		3	55	1
