relative_path	sha256	producer_raw	profile	profile_version	stratum	selection_seed	selection_reason	page_count	overlay	candidate_status	cut_len	crease_len	cov_cut	cov_crease	dist_cut	dist_crease	ambiguous_len	unassigned_len	other_structural	other_colors	component_count	n_up_guess	reviewer_id	reviewed_at	cut_clean	cut_complete	crease_clean	crease_complete	other_structural_missing	complete_net	n_up_actual	component_count_actual	audit_pass	failure_reason	notes	expert_box_type	expert_is_custom	expert_style_confidence
test/uploads/071022_035402-701531.pdf	02bfe5bac487277e51ab68d8473c302651f29f3746bdd6da5f29bb526bdee2c6	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	negative_control_partial	1	bcsi_04_02bfe5ba.png	partial	23980	0	0.804	0.0	0.0	9.9	0	0	0		40	1																
test/uploads/300622_073519.pdf	0308edcd7af31d06349e6f3eb29653fb03bfd2510566397e3e73e5c2209de762	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	negative_control_partial	1	bcsi_05_0308edcd.png	partial	23252	0	0.471	0.0	0.199	9.9	0	20776	1	(0.38, 0.38, 1.0):20776	12	6																
test/uploads/170423_024016-507283.PDF	045afdbc8485084d9310501c506c1195a76353f2626fb0e17539f7af2efb8ef1	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc1	stageA_v1_sha256order	negative_control_partial	1	bcsi_06_045afdbc.png	partial	0	1836	0.0	0.235	9.9	0.085	0	2838	1	(0.64, 0.15, 0.17):2838	0	0																
test/uploads/270423_091310-384487.PDF	04ada5793757cb84018d938b797d3ba493a280265166289478795ae06cb51d30	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	negative_control_partial	1	bcsi_07_04ada579.png	partial	43	838	0.004	0.085	0.0	0.0	0	40	0	(0.92, 0.03, 0.55):40	1	1																
test/uploads/080223_012108-951716.PDF	06095948e472478fda6a6711efebc13ef42376a44781327d0df07899bdb21862	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	negative_control_partial	1	bcsi_08_06095948.png	partial	3606	43	0.291	0.003	0.0	0.082	0	43	0	(0.92, 0.03, 0.55):43	2	1																
test/uploads/110223_013445-114333.pdf	00c5aeebcf9a8aa85575a15c00c090d6a8d87a6eccca4caec580490e936362d9	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_09_00c5aeeb.png	extracted	16469	9591	0.485	0.282	0.0	0.0	0	673	0	(0.92, 0.03, 0.55):673	3	3																
test/uploads/191022_013136-364215.pdf	02f155b93163ee5a8c25f86d6f87f259c7868048cfb467641e53aa92b9b89d1a	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_10_02f155b9.png	extracted	25737	29169	0.388	0.44	0.0	0.0	0	4287	1	(0.73, 0.32, 0.62):4287	8	8																
test/uploads/240523_091409-312656.PDF	6035f300bac66a26fe65b3d39ef9b7d5feb0e5c113709ebaaae77f2257030382	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|lo|onepg|oc0	stageA_v1_sha256order	stratified:nup|lo|onepg|oc0	1	bcsi_11_6035f300.png	extracted	2836	1826	0.174	0.112	0.0	0.0	0	141	0	(0.92, 0.03, 0.55):141	4	2																
test/uploads/300623_171029-816659.PDF	01b647ef8ff43f064d4f2e946014da9474d58618a97039b2090ca6770978fad0	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc0	stageA_v1_sha256order	stratified:nup|mid|onepg|oc0	1	bcsi_12_01b647ef.png	extracted	1879	1448	0.33	0.254	0.007	0.005	0	0	0		3	3																
test/uploads/270623_012526-456382.PDF	056fe1ccb1265abf13a178dc69acf3d99a83425f072f0f033e9fbd75efc6af00	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	stratified:nup|mid|onepg|oc1	1	bcsi_13_056fe1cc.png	extracted	11345	6150	0.291	0.158	0.0	0.0	0	940	1	(0.92, 0.03, 0.55):793;(0.73, 0.32, 0.62):102;(0.41, 0.74, 0.27):45	16	3																
test/uploads/181122_052959-216345.PDF	00439a90d473cf9bd56223efef812f9acc7b7d3679000bc11161605e4dd9c174	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	stratified:single|hi|onepg|oc0	1	bcsi_14_00439a90.png	extracted	12181	9560	0.354	0.278	0.0	0.0	0	508	0	(0.88, 0.51, 0.15):507;(0.16, 0.16, 0.45):1	6	1																
test/uploads/210622_083058.pdf	1efd4b0386b7a7802324d7646f21313ef764f50001eed875e21273b95befb578	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc1	stageA_v1_sha256order	stratified:single|hi|onepg|oc1	1	bcsi_15_1efd4b03.png	extracted	11148	6712	0.448	0.27	0.0	0.0	0	710	1	(0.88, 0.51, 0.15):709;(0.16, 0.16, 0.45):1	1	1																
test/uploads/100523_021353-825315.PDF	22c1232f909b4147a58de5389afe700f7fa79b17a2f842ad4cf3f9bdd1df0e40	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	stratified:single|lo|onepg|oc0	1	bcsi_16_22c1232f.png	extracted	1790	1066	0.167	0.1	0.0	0.0	0	80	0	(0.92, 0.03, 0.55):80	2	1																
test/uploads/060423_083157-896068.PDF	e9fb6089228ba17521b7dfa8a37cd4344d06a1090097bcf2313c2561f1f490c1	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc1	stageA_v1_sha256order	stratified:single|lo|onepg|oc1	1	bcsi_17_e9fb6089.png	extracted	1334	1019	0.158	0.121	0.0	0.0	0	303	1	(0.41, 0.74, 0.27):272;(0.92, 0.03, 0.55):31	26	1																
test/uploads/260423_072439-698312.PDF	0021064a0e7e9b663e407490e22c22cc81c8ea6bedd46efad60cc25b1e440747	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc0	stageA_v1_sha256order	stratified:single|mid|onepg|oc0	1	bcsi_18_0021064a.png	extracted	8733	6306	0.279	0.202	0.0	0.0	0	69	0	(0.92, 0.03, 0.55):69	6	1																
test/uploads/170723_170346-672365.PDF	03c20fbe99f78065451c5ae240af401302ef9e91874310275a11f224aac30927	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc1	stageA_v1_sha256order	stratified:single|mid|onepg|oc1	1	bcsi_19_03c20fbe.png	extracted	7547	5405	0.213	0.152	0.0	0.0	0	4372	1	(0.73, 0.32, 0.62):3347;(0.92, 0.03, 0.55):980;(0.41, 0.74, 0.27):45	6	1																
test/uploads/160323_075444-134176.PDF	00e511fbd11004e8ac5c4d7d3f09c4164f59adae56a0ce497416579f1299cb7d	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_20_00e511fb.png	extracted	13860	3739	0.494	0.133	0.03	0.079	0	0	0		6	3																
test/uploads/090523_072439-148287.pdf	0441e7836c474152e58b0cbeff88b3dcbb61e19b44fe804dd7f30e541d750e74	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_21_0441e783.png	extracted	12323	8533	0.369	0.256	0.0	0.0	0	6008	1	(0.73, 0.32, 0.62):6008	6	2																
test/uploads/250523_071231-642724.PDF	71507c58fa16d6ccbccae2fd887894fd4283ad783b4850bf7d8fb8bda28d5853	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|lo|onepg|oc0	stageA_v1_sha256order	stratified:nup|lo|onepg|oc0	1	bcsi_22_71507c58.png	extracted	1811	938	0.159	0.082	0.0	0.0	0	34	0	(0.92, 0.03, 0.55):34	3	2																
test/uploads/270323_034845-437398.PDF	02757e54e5eba844fe7dddc4d6e05ef6004fd1360b30a56712f9b99bab3e1cfc	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc0	stageA_v1_sha256order	stratified:nup|mid|onepg|oc0	1	bcsi_23_02757e54.png	extracted	10038	6301	0.264	0.166	0.0	0.0	0	217	0	(0.92, 0.03, 0.55):217	10	2																
test/uploads/160623_015130-765191.PDF	06cd4f450e03737175fc6bbd2ce0fc076d835674cdf5aa3db497e1b987061140	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	stratified:nup|mid|onepg|oc1	1	bcsi_24_06cd4f45.png	extracted	10801	7189	0.218	0.145	0.0	0.0	0	4835	1	(0.73, 0.32, 0.62):4456;(0.92, 0.03, 0.55):379	4	2																
test/uploads/200723_095721-484069.PDF	01659fd48b637868b4bcede56e9b4cae3d27b2ff20ac13b10f4a5c772a703baf	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	stratified:single|hi|onepg|oc0	1	bcsi_25_01659fd4.png	extracted	6780	4136	0.378	0.231	0.026	0.006	0	45	0	(0.0, 1.0, 0.0):45	6	1																
test/uploads/200723_112926-831449.PDF	42785b73dc4ad0d5db8ab82b8f75fac2e3e405c15d179a7070a984239229e8a3	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc1	stageA_v1_sha256order	stratified:single|hi|onepg|oc1	1	bcsi_26_42785b73.png	extracted	13417	8657	0.393	0.254	0.026	0.006	0	2019	1	(0.0, 1.0, 0.26):2019	11	1																
test/uploads/280223_080043-752158.PDF	2c6baef5b876acb515dda914c2d0b2faa5d5672aa8cf41bfc4b888afecf6cf4b	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	stratified:single|lo|onepg|oc0	1	bcsi_27_2c6baef5.png	extracted	4403	936	0.244	0.052	0.0	0.0	0	83	0	(0.92, 0.03, 0.55):83	2	1																
test/uploads/270423_043156-611529.PDF	0080dc0fdf6c0f28d240ab1829e29c13939a4df0c060d81a1f10c568ac1bfec2	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc0	stageA_v1_sha256order	stratified:single|mid|onepg|oc0	1	bcsi_28_0080dc0f.png	extracted	2626	1469	0.273	0.153	0.03	0.079	0	0	0		4	1																
test/uploads/301122_004208-315780.PDF	05b65dc051def9597a16d7e3a06bc5f97b06936784bd7127546fd26a56724024	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc1	stageA_v1_sha256order	stratified:single|mid|onepg|oc1	1	bcsi_29_05b65dc0.png	extracted	2623	733	0.285	0.08	0.0	0.0	0	2216	1	(0.13, 0.26, 0.54):2205;(0.41, 0.74, 0.27):11	7	1																
test/uploads/160623_021951-527648.PDF	0113b80a9fefc53b58c34e4949cb4f012fe342eff2de0210a7983ce521a9737b	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_30_0113b80a.png	extracted	11932	8246	0.381	0.264	0.007	0.005	0	277	0	(0.0, 1.0, 0.0):277	18	3																
test/uploads/070423_084650-802968.pdf	058de23fc2d44a0cab24e8fe6c3e61df6d47a964f36f7942d1c7d67c960f3730	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_31_058de23f.png	extracted	29903	19617	0.468	0.307	0.0	0.0	0	8538	1	(0.73, 0.32, 0.62):5437;(0.92, 0.03, 0.55):3101	108	6																
test/uploads/150523_014938-172319.PDF	c19efe3e025985437145e54c396b05a4ecc265ce8ae6190b628b144830153e00	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|lo|onepg|oc0	stageA_v1_sha256order	stratified:nup|lo|onepg|oc0	1	bcsi_32_c19efe3e.png	extracted	1836	1138	0.171	0.106	0.0	0.0	0	80	0	(0.92, 0.03, 0.55):80	3	2																
test/uploads/010423_090530-896215.PDF	03a3bcb44c10cbea844b827abc5796da30498bcceba580c694a08e764d200261	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc0	stageA_v1_sha256order	stratified:nup|mid|onepg|oc0	1	bcsi_33_03a3bcb4.png	extracted	5239	3194	0.24	0.146	0.0	0.0	0	89	0	(0.92, 0.03, 0.55):89	3	2																
test/uploads/200723_164008-787145.PDF	077fa09d4b43bc24bebcddf1dea65928fc1ed81edd1853719301655c1d23fe06	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	stratified:nup|mid|onepg|oc1	1	bcsi_34_077fa09d.png	extracted	7723	4525	0.226	0.132	0.0	0.0	0	2899	1	(0.73, 0.32, 0.62):2668;(0.92, 0.03, 0.55):231	4	2																
test/uploads/280123_004904-707114.pdf	026a61b967caaf6db5afb8d812040b8d472c1f89c4bf9dfe934ca2f79d1a08eb	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	stratified:single|hi|onepg|oc0	1	bcsi_35_026a61b9.png	extracted	26388	28114	0.437	0.466	0.0	0.0	0	0	0		18	1																
test/uploads/100223_041249-728822.pdf	481b054d1d9720277416b4b9e7326fe13a756abe57811ccf27165023660fd612	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc1	stageA_v1_sha256order	stratified:single|hi|onepg|oc1	1	bcsi_36_481b054d.png	extracted	22039	16485	0.484	0.362	0.0	0.0	0	1181	1	(0.92, 0.03, 0.55):772;(0.41, 0.74, 0.27):408	54	1																
test/uploads/100523_012059-916332.PDF	432ea2318a4df5f0fc533b4baf8faf5b7810dade91b5c649dcbb438a0c1bd0fa	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	stratified:single|lo|onepg|oc0	1	bcsi_37_432ea231.png	extracted	1890	1145	0.177	0.107	0.0	0.0	0	82	0	(0.92, 0.03, 0.55):82	3	1																
test/uploads/220223_005918-192920.PDF	0096fe7f2dc5dfa89fc8c674dff15b7a3c5b27a7ab5f2b5a0dd9fc8d19bf7796	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc0	stageA_v1_sha256order	stratified:single|mid|onepg|oc0	1	bcsi_38_0096fe7f.png	extracted	5886	4118	0.234	0.163	0.0	0.0	0	43	0	(0.92, 0.03, 0.55):43	5	1																
test/uploads/F009744 4223521 SIDEGRA (SIDENAFIL) TABLETS 100 MG 1X4 TABLETS_120422_161337.PDF	0b6a66b65813e5d544ffd2a40fae5ca70d76a14bf0d7b1b51266f3df3ce65132	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc1	stageA_v1_sha256order	stratified:single|mid|onepg|oc1	1	bcsi_39_0b6a66b6.png	extracted	2033	1697	0.231	0.192	0.0	0.0	0	1651	1	(0.13, 0.26, 0.54):1651	2	1																
test/uploads/030623_041049-469497.pdf	01aed3009a55c07dd2cfc686b15ba967fe15efe518f73651f9b43c0a93245279	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_40_01aed300.png	extracted	35640	17956	0.595	0.3	0.0	0.0	0	458	0	(0.92, 0.03, 0.55):458	38	6																
test/uploads/210423_072317-664139.pdf	06786cf41bd5fdedf08e2b517800fbf02c9f6d161b0ee50692f22d5a1d2c43eb	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_41_06786cf4.png	extracted	23541	20131	0.44	0.376	0.0	0.0	0	2370	1	(0.92, 0.03, 0.55):2279;(0.41, 0.74, 0.27):91	26	4																
test/uploads/100223_043234-498390.PDF	e6cf5efd488e28daa4d635679a128ba9f2300f1096d23be1d4d0bee0098fe6f8	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|lo|onepg|oc0	stageA_v1_sha256order	stratified:nup|lo|onepg|oc0	1	bcsi_42_e6cf5efd.png	extracted	1868	1403	0.166	0.125	0.0	0.0	0	128	0	(0.92, 0.03, 0.55):94;(0.41, 0.74, 0.27):34	6	2																
test/uploads/030822_055754.PDF	03d01370829eacce4639bf43c190aa4258d6b4e94427fd9969283f0b2eba9cc1	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc0	stageA_v1_sha256order	stratified:nup|mid|onepg|oc0	1	bcsi_43_03d01370.png	extracted	10665	10692	0.285	0.286	0.041	0.083	0	643	0	(0.0, 1.0, 0.0):643;(0.0, 0.0, 0.5):1	3	2																
test/uploads/200323_093033-836512.PDF	080667fb861cd1421641dcf39a1795a2360c334dd0dbbfedad18163d9d60678c	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	stratified:nup|mid|onepg|oc1	1	bcsi_44_080667fb.png	extracted	7305	4369	0.226	0.135	0.0	0.0	0	932	1	(0.92, 0.03, 0.55):887;(0.41, 0.74, 0.27):45	12	3																
test/uploads/170423_021013-325149.PDF	054352a18871d7ea067d260f2876162a9a30474666ebcf5bddbe4f05a8d4a586	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	stratified:single|hi|onepg|oc0	1	bcsi_45_054352a1.png	extracted	5737	4405	0.361	0.277	0.03	0.079	0	0	0		125	1																
test/uploads/070922_060808-496590.pdf	4a77e06d0f3eb896bde69a5b0bbb3d0279c43e7acfec7d3282507efcdddd3256	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc1	stageA_v1_sha256order	stratified:single|hi|onepg|oc1	1	bcsi_46_4a77e06d.png	extracted	10789	9639	0.328	0.293	0.03	0.079	0	804	1	(0.0, 1.0, 0.0):803;(0.0, 0.0, 0.5):1	2	1																
test/uploads/210223_031251-588932.PDF	4f21e6335e1efe36adb72f341e978ef99639f996915b511e9803a5f79c7538f5	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	stratified:single|lo|onepg|oc0	1	bcsi_47_4f21e633.png	extracted	1702	698	0.192	0.079	0.0	0.0	0	48	0	(0.92, 0.03, 0.55):48	2	1																
test/uploads/230523_062925-895282.PDF	00f27f08393596e9b42d2a4c29944a20407931c641ee432fbcb0b222a47bd001	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc0	stageA_v1_sha256order	stratified:single|mid|onepg|oc0	1	bcsi_48_00f27f08.png	extracted	8178	4154	0.306	0.155	0.0	0.0	0	271	0	(0.92, 0.03, 0.55):271	2	1																
test/uploads/110223_014513-299765.PDF	0c8ece556d24fa83bdc038f7c74851b7c6d72c91179adf9762eb02cba7f2cf35	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc1	stageA_v1_sha256order	stratified:single|mid|onepg|oc1	1	bcsi_49_0c8ece55.png	extracted	9155	4383	0.292	0.14	0.0	0.0	0	1306	1	(0.73, 0.32, 0.62):1041;(0.92, 0.03, 0.55):264	10	1																
test/uploads/030822_022034.pdf	024ce37c8ecab26d73437723e2e8f27218038a40e11b86e0e1f3bfe9676958c6	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_50_024ce37c.png	extracted	11704	11009	0.402	0.378	0.0	0.0	0	529	0	(0.88, 0.51, 0.15):529;(0.16, 0.16, 0.45):1	16	6																
test/uploads/221122_063816-879870.pdf	0953a1d39344a199c73083d3ec2bfc1f1bad3cc1fcf17c411f1e0547ba246afe	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_51_0953a1d3.png	extracted	19004	8933	0.549	0.258	0.0	0.0	0	839	1	(0.88, 0.51, 0.15):838;(0.16, 0.16, 0.45):1	26	4																
test/uploads/010922_064032-574674.PDF	05d6b9e207134e8cdff25efcc92bb6018b5fb34ed026b0e8ff32c2560981ca58	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc0	stageA_v1_sha256order	stratified:nup|mid|onepg|oc0	1	bcsi_52_05d6b9e2.png	extracted	5022	3152	0.358	0.225	0.0	0.0	0	0	0		6	5																
test/uploads/070623_020908-515036.PDF	0bc938b1c2b740e5262e2fbd0123e1394b734be55dc22da19d967eb432696d51	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|mid|onepg|oc1	stageA_v1_sha256order	stratified:nup|mid|onepg|oc1	1	bcsi_53_0bc938b1.png	extracted	6693	4700	0.234	0.164	0.0	0.0	0	768	1	(0.92, 0.03, 0.55):745;(0.41, 0.74, 0.27):23	8	3																
test/uploads/100523_012108-409110.pdf	07779a019d302ab14a2a6e77c5c88de1afefb3f24bdb7617d8440a04798a1829	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc0	stageA_v1_sha256order	stratified:single|hi|onepg|oc0	1	bcsi_54_07779a01.png	extracted	22323	13403	0.529	0.317	0.0	0.0	0	653	0	(0.92, 0.03, 0.55):653	15	1																
test/uploads/041122_065748-519292.pdf	5d72174dd2f46358174bc631dafa2257b7f6e2f10639ba7dfb44ccaabfdc8557	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|hi|onepg|oc1	stageA_v1_sha256order	stratified:single|hi|onepg|oc1	1	bcsi_55_5d72174d.png	extracted	9320	5190	0.432	0.241	0.0	0.0	0	1200	1	(0.88, 0.51, 0.15):1199;(0.16, 0.16, 0.45):1	1	1																
test/uploads/210823_180836-552063.PDF	84b39f813082b2bea06fd7f3f34b2e425edae7e40f6f1c5f8bd3e562613058d6	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|lo|onepg|oc0	stageA_v1_sha256order	stratified:single|lo|onepg|oc0	1	bcsi_56_84b39f81.png	extracted	1787	680	0.195	0.074	0.0	0.0	0	32	0	(0.92, 0.03, 0.55):32	2	1																
test/uploads/170822_061739-902860.PDF	00f387f55540fb6772386316fbdc406220fc1db2a055c9dd8322f4ab22da719c	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc0	stageA_v1_sha256order	stratified:single|mid|onepg|oc0	1	bcsi_57_00f387f5.png	extracted	10811	5597	0.33	0.171	0.0	0.0	0	0	0		2	1																
test/uploads/260123_021605-328211.pdf	177808b7f79173c4ca1d19ea8a86456f23b3b915e27688961e00abe35b7d3df5	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	single|mid|onepg|oc1	stageA_v1_sha256order	stratified:single|mid|onepg|oc1	1	bcsi_58_177808b7.png	extracted	4088	2604	0.272	0.174	0.0	0.0	0	1951	1	(0.13, 0.26, 0.54):1929;(0.41, 0.74, 0.27):23	4	1																
test/uploads/200423_063238-407665.pdf	038027a34465193c4a556f57b59708a3028690b9b180d150cb084460df45e8fe	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc0	stageA_v1_sha256order	stratified:nup|hi|onepg|oc0	1	bcsi_59_038027a3.png	extracted	23370	10987	0.552	0.26	0.0	0.0	0	821	0	(0.92, 0.03, 0.55):821	4	4																
test/uploads/251122_070320-962528.pdf	0b74066594c002dd6953b4c50f048a4f5c4b130a1b34883313f3490b98ec0148	PackDesign 2008 by BCSI Systems BV	bcsi_packdesign_2008_v1	bcsi_packdesign_2008_v1	nup|hi|onepg|oc1	stageA_v1_sha256order	stratified:nup|hi|onepg|oc1	1	bcsi_60_0b740665.png	extracted	22175	15338	0.489	0.338	0.0	0.0	0	1271	1	(0.88, 0.51, 0.15):1270;(0.16, 0.16, 0.45):1	23	5																
